date,origin,dest,pct_leavers,netflow,origin_lat,origin_lon,dest_lat,dest_lon,origin_city,dest_city
2017/1/1,"Nashville, TN","Memphis, TN",2.70%,537,36.1715,-86.7842,35.1087,-89.9663,Nashville,Memphis
2017/1/1,"Nashville, TN","Louisville, KY",2.50%,537,36.1715,-86.7842,38.1663,-85.6485,Nashville,Louisville
2017/1/1,"New York, NY","Philadelphia, PA",12.30%,-7106,40.6943,-73.9249,40.0077,-75.1339,New York,Philadelphia
2017/1/1,"New York, NY","Washington, DC",10.80%,-7106,40.6943,-73.9249,38.9047,-77.0163,New York,Washington
2017/1/1,"New York, NY","Los Angeles, CA",9.40%,-7106,40.6943,-73.9249,34.1141,-118.4068,New York,Los Angeles
2017/1/1,"New York, NY","Boston, MA",8.90%,-7106,40.6943,-73.9249,42.3188,-71.0852,New York,Boston
2017/1/1,"New York, NY","Miami, FL",8.50%,-7106,40.6943,-73.9249,25.784,-80.2101,New York,Miami
2017/1/1,"New York, NY","Chicago, IL",6.40%,-7106,40.6943,-73.9249,41.8375,-87.6866,New York,Chicago
2017/1/1,"New York, NY","San Jose, CA",4.70%,-7106,40.6943,-73.9249,37.3012,-121.848,New York,San Jose
2017/1/1,"New York, NY","Seattle, WA",3.90%,-7106,40.6943,-73.9249,47.6211,-122.3244,New York,Seattle
2017/1/1,"New York, NY","Atlanta, GA",3.70%,-7106,40.6943,-73.9249,33.7628,-84.422,New York,Atlanta
2017/1/1,"New York, NY","Orlando, FL",2.60%,-7106,40.6943,-73.9249,28.4773,-81.337,New York,Orlando
2017/1/1,"North Port, FL","Tampa, FL",18.80%,283,27.0576,-82.1977,27.9945,-82.4447,North Port,Tampa
2017/1/1,"North Port, FL","Chicago, IL",13.10%,283,27.0576,-82.1977,41.8375,-87.6866,North Port,Chicago
2017/1/1,"North Port, FL","Cape Coral, FL",10.20%,283,27.0576,-82.1977,26.6443,-81.9957,North Port,Cape Coral
2017/1/1,"North Port, FL","Washington, DC",6.80%,283,27.0576,-82.1977,38.9047,-77.0163,North Port,Washington
2017/1/1,"Orlando, FL","Tampa, FL",25.00%,680,28.4773,-81.337,27.9945,-82.4447,Orlando,Tampa
2017/1/1,"Orlando, FL","Miami, FL",9.60%,680,28.4773,-81.337,25.784,-80.2101,Orlando,Miami
2017/1/1,"Orlando, FL","Jacksonville, FL",6.30%,680,28.4773,-81.337,30.3322,-81.6749,Orlando,Jacksonville
2017/1/1,"Orlando, FL","Washington, DC",4.90%,680,28.4773,-81.337,38.9047,-77.0163,Orlando,Washington
2017/1/1,"Orlando, FL","Atlanta, GA",4.50%,680,28.4773,-81.337,33.7628,-84.422,Orlando,Atlanta
2017/1/1,"Orlando, FL","Los Angeles, CA",4.40%,680,28.4773,-81.337,34.1141,-118.4068,Orlando,Los Angeles
2017/1/1,"Orlando, FL","Chicago, IL",4.40%,680,28.4773,-81.337,41.8375,-87.6866,Orlando,Chicago
2017/1/1,"Orlando, FL","Seattle, WA",3.10%,680,28.4773,-81.337,47.6211,-122.3244,Orlando,Seattle
2017/1/1,"Orlando, FL","New York, NY",3.00%,680,28.4773,-81.337,40.6943,-73.9249,Orlando,New York
2017/1/1,"Orlando, FL","Boston, MA",2.10%,680,28.4773,-81.337,42.3188,-71.0852,Orlando,Boston
2017/1/1,"Philadelphia, PA","New York, NY",19.80%,675,40.0077,-75.1339,40.6943,-73.9249,Philadelphia,New York
2017/1/1,"Philadelphia, PA","Washington, DC",16.60%,675,40.0077,-75.1339,38.9047,-77.0163,Philadelphia,Washington
2017/1/1,"Philadelphia, PA","Los Angeles, CA",5.70%,675,40.0077,-75.1339,34.1141,-118.4068,Philadelphia,Los Angeles
2017/1/1,"Philadelphia, PA","Miami, FL",5.30%,675,40.0077,-75.1339,25.784,-80.2101,Philadelphia,Miami
2017/1/1,"Philadelphia, PA","Seattle, WA",4.00%,675,40.0077,-75.1339,47.6211,-122.3244,Philadelphia,Seattle
2017/1/1,"Philadelphia, PA","Atlanta, GA",3.90%,675,40.0077,-75.1339,33.7628,-84.422,Philadelphia,Atlanta
2017/1/1,"Philadelphia, PA","Boston, MA",3.80%,675,40.0077,-75.1339,42.3188,-71.0852,Philadelphia,Boston
2017/1/1,"Philadelphia, PA","Chicago, IL",3.70%,675,40.0077,-75.1339,41.8375,-87.6866,Philadelphia,Chicago
2017/1/1,"Philadelphia, PA","San Jose, CA",3.00%,675,40.0077,-75.1339,37.3012,-121.848,Philadelphia,San Jose
2017/1/1,"Philadelphia, PA","Orlando, FL",2.20%,675,40.0077,-75.1339,28.4773,-81.337,Philadelphia,Orlando
2017/1/1,"Phoenix, AZ","Los Angeles, CA",13.50%,2744,33.5722,-112.0892,34.1141,-118.4068,Phoenix,Los Angeles
2017/1/1,"Phoenix, AZ","Seattle, WA",13.40%,2744,33.5722,-112.0892,47.6211,-122.3244,Phoenix,Seattle
2017/1/1,"Phoenix, AZ","San Diego, CA",7.50%,2744,33.5722,-112.0892,32.8313,-117.1222,Phoenix,San Diego
2017/1/1,"Phoenix, AZ","Chicago, IL",7.30%,2744,33.5722,-112.0892,41.8375,-87.6866,Phoenix,Chicago
2017/1/1,"Phoenix, AZ","Portland, OR",6.10%,2744,33.5722,-112.0892,45.5371,-122.65,Phoenix,Portland
2017/1/1,"Phoenix, AZ","San Jose, CA",3.90%,2744,33.5722,-112.0892,37.3012,-121.848,Phoenix,San Jose
2017/1/1,"Phoenix, AZ","Denver, CO",3.80%,2744,33.5722,-112.0892,39.762,-104.8758,Phoenix,Denver
2017/1/1,"Phoenix, AZ","Dallas, TX",3.30%,2744,33.5722,-112.0892,32.7935,-96.7667,Phoenix,Dallas
2017/1/1,"Phoenix, AZ","Tucson, AZ",3.30%,2744,33.5722,-112.0892,32.1541,-110.8787,Phoenix,Tucson
2017/1/1,"Phoenix, AZ","Washington, DC",2.80%,2744,33.5722,-112.0892,38.9047,-77.0163,Phoenix,Washington
2017/1/1,"Portland, OR","Seattle, WA",19.70%,1556,45.5371,-122.65,47.6211,-122.3244,Portland,Seattle
2017/1/1,"Portland, OR","Bend, OR",11.70%,1556,45.5371,-122.65,44.0563,-121.3095,Portland,Bend
2017/1/1,"Portland, OR","Los Angeles, CA",9.80%,1556,45.5371,-122.65,34.1141,-118.4068,Portland,Los Angeles
2017/1/1,"Portland, OR","Eugene, OR",7.20%,1556,45.5371,-122.65,44.0564,-123.1174,Portland,Eugene
2017/1/1,"Portland, OR","Phoenix, AZ",6.80%,1556,45.5371,-122.65,33.5722,-112.0892,Portland,Phoenix
2017/1/1,"Portland, OR","San Jose, CA",4.70%,1556,45.5371,-122.65,37.3012,-121.848,Portland,San Jose
2017/1/1,"Portland, OR","San Diego, CA",2.70%,1556,45.5371,-122.65,32.8313,-117.1222,Portland,San Diego
2017/1/1,"Portland, OR","Dallas, TX",2.30%,1556,45.5371,-122.65,32.7935,-96.7667,Portland,Dallas
2017/1/1,"Portland, OR","Las Vegas, NV",2.00%,1556,45.5371,-122.65,36.2333,-115.2654,Portland,Las Vegas
2017/1/1,"Portland, OR","Austin, TX",1.70%,1556,45.5371,-122.65,30.3005,-97.7522,Portland,Austin
2017/1/1,"Raleigh, NC","Washington, DC",12.20%,866,35.8324,-78.6429,38.9047,-77.0163,Raleigh,Washington
2017/1/1,"Raleigh, NC","Charlotte, NC",8.50%,866,35.8324,-78.6429,35.2083,-80.8303,Raleigh,Charlotte
2017/1/1,"Raleigh, NC","Greensboro, NC",7.70%,866,35.8324,-78.6429,36.0956,-79.8271,Raleigh,Greensboro
2017/1/1,"Raleigh, NC","Atlanta, GA",5.20%,866,35.8324,-78.6429,33.7628,-84.422,Raleigh,Atlanta
2017/1/1,"Raleigh, NC","Seattle, WA",5.10%,866,35.8324,-78.6429,47.6211,-122.3244,Raleigh,Seattle
2017/1/1,"Raleigh, NC","Los Angeles, CA",4.90%,866,35.8324,-78.6429,34.1141,-118.4068,Raleigh,Los Angeles
2017/1/1,"Raleigh, NC","Boston, MA",4.30%,866,35.8324,-78.6429,42.3188,-71.0852,Raleigh,Boston
2017/1/1,"Raleigh, NC","San Jose, CA",4.10%,866,35.8324,-78.6429,37.3012,-121.848,Raleigh,San Jose
2017/1/1,"Raleigh, NC","Chicago, IL",3.70%,866,35.8324,-78.6429,41.8375,-87.6866,Raleigh,Chicago
2017/1/1,"Raleigh, NC","San Diego, CA",2.80%,866,35.8324,-78.6429,32.8313,-117.1222,Raleigh,San Diego
2017/1/1,"Sacramento, CA","San Jose, CA",33.00%,4089,38.5677,-121.4685,37.3012,-121.848,Sacramento,San Jose
2017/1/1,"Sacramento, CA","Los Angeles, CA",12.70%,4089,38.5677,-121.4685,34.1141,-118.4068,Sacramento,Los Angeles
2017/1/1,"Sacramento, CA","Seattle, WA",5.90%,4089,38.5677,-121.4685,47.6211,-122.3244,Sacramento,Seattle
2017/1/1,"Sacramento, CA","San Diego, CA",5.50%,4089,38.5677,-121.4685,32.8313,-117.1222,Sacramento,San Diego
2017/1/1,"Sacramento, CA","Portland, OR",4.00%,4089,38.5677,-121.4685,45.5371,-122.65,Sacramento,Portland
2017/1/1,"Sacramento, CA","Phoenix, AZ",3.20%,4089,38.5677,-121.4685,33.5722,-112.0892,Sacramento,Phoenix
2017/1/1,"Sacramento, CA","Reno, NV",3.10%,4089,38.5677,-121.4685,39.5497,-119.8483,Sacramento,Reno
2017/1/1,"Sacramento, CA","Las Vegas, NV",2.40%,4089,38.5677,-121.4685,36.2333,-115.2654,Sacramento,Las Vegas
2017/1/1,"Sacramento, CA","Dallas, TX",2.40%,4089,38.5677,-121.4685,32.7935,-96.7667,Sacramento,Dallas
2017/1/1,"Sacramento, CA","Washington, DC",1.30%,4089,38.5677,-121.4685,38.9047,-77.0163,Sacramento,Washington
2017/1/1,"Salinas, CA","San Jose, CA",25.30%,406,36.6883,-121.6317,37.3012,-121.848,Salinas,San Jose
2017/1/1,"Salinas, CA","Los Angeles, CA",10.30%,406,36.6883,-121.6317,34.1141,-118.4068,Salinas,Los Angeles
2017/1/1,"Salinas, CA","Washington, DC",8.40%,406,36.6883,-121.6317,38.9047,-77.0163,Salinas,Washington
2017/1/1,"Salinas, CA","Sacramento, CA",7.50%,406,36.6883,-121.6317,38.5677,-121.4685,Salinas,Sacramento
2017/1/1,"Salinas, CA","San Diego, CA",5.30%,406,36.6883,-121.6317,32.8313,-117.1222,Salinas,San Diego
2017/1/1,"Salinas, CA","Seattle, WA",5.00%,406,36.6883,-121.6317,47.6211,-122.3244,Salinas,Seattle
2017/1/1,"Salinas, CA","San Luis Obispo, CA",5.00%,406,36.6883,-121.6317,35.2669,-120.669,Salinas,San Luis Obispo
2017/1/1,"Salinas, CA","Portland, OR",3.60%,406,36.6883,-121.6317,45.5371,-122.65,Salinas,Portland
2017/1/1,"Salt Lake City, UT","Seattle, WA",15.00%,305,40.7776,-111.9311,47.6211,-122.3244,Salt Lake City,Seattle
2017/1/1,"Salt Lake City, UT","Los Angeles, CA",14.60%,305,40.7776,-111.9311,34.1141,-118.4068,Salt Lake City,Los Angeles
2017/1/1,"Salt Lake City, UT","San Diego, CA",6.20%,305,40.7776,-111.9311,32.8313,-117.1222,Salt Lake City,San Diego
2017/1/1,"Salt Lake City, UT","Las Vegas, NV",6.00%,305,40.7776,-111.9311,36.2333,-115.2654,Salt Lake City,Las Vegas
2017/1/1,"Salt Lake City, UT","Phoenix, AZ",5.90%,305,40.7776,-111.9311,33.5722,-112.0892,Salt Lake City,Phoenix
2017/1/1,"Salt Lake City, UT","Portland, OR",5.30%,305,40.7776,-111.9311,45.5371,-122.65,Salt Lake City,Portland
2017/1/1,"Salt Lake City, UT","San Jose, CA",5.10%,305,40.7776,-111.9311,37.3012,-121.848,Salt Lake City,San Jose
2017/1/1,"Salt Lake City, UT","Washington, DC",3.70%,305,40.7776,-111.9311,38.9047,-77.0163,Salt Lake City,Washington
2017/1/1,"Salt Lake City, UT","Chicago, IL",3.60%,305,40.7776,-111.9311,41.8375,-87.6866,Salt Lake City,Chicago
2017/1/1,"Salt Lake City, UT","Dallas, TX",3.40%,305,40.7776,-111.9311,32.7935,-96.7667,Salt Lake City,Dallas
2017/1/1,"San Antonio, TX","Austin, TX",16.50%,710,29.4632,-98.5238,30.3005,-97.7522,San Antonio,Austin
2017/1/1,"San Antonio, TX","Dallas, TX",10.00%,710,29.4632,-98.5238,32.7935,-96.7667,San Antonio,Dallas
2017/1/1,"San Antonio, TX","Houston, TX",7.30%,710,29.4632,-98.5238,29.786,-95.3885,San Antonio,Houston
2017/1/1,"San Antonio, TX","Seattle, WA",6.20%,710,29.4632,-98.5238,47.6211,-122.3244,San Antonio,Seattle
2017/1/1,"San Antonio, TX","Washington, DC",6.00%,710,29.4632,-98.5238,38.9047,-77.0163,San Antonio,Washington
2017/1/1,"San Antonio, TX","Los Angeles, CA",5.00%,710,29.4632,-98.5238,34.1141,-118.4068,San Antonio,Los Angeles
2017/1/1,"San Antonio, TX","Denver, CO",3.80%,710,29.4632,-98.5238,39.762,-104.8758,San Antonio,Denver
2017/1/1,"San Antonio, TX","Chicago, IL",3.80%,710,29.4632,-98.5238,41.8375,-87.6866,San Antonio,Chicago
2017/1/1,"San Antonio, TX","Phoenix, AZ",3.50%,710,29.4632,-98.5238,33.5722,-112.0892,San Antonio,Phoenix
2017/1/1,"San Antonio, TX","Las Vegas, NV",2.70%,710,29.4632,-98.5238,36.2333,-115.2654,San Antonio,Las Vegas
2017/1/1,"San Diego, CA","Los Angeles, CA",44.80%,1109,32.8313,-117.1222,34.1141,-118.4068,San Diego,Los Angeles
2017/1/1,"San Diego, CA","San Jose, CA",5.60%,1109,32.8313,-117.1222,37.3012,-121.848,San Diego,San Jose
2017/1/1,"San Diego, CA","Seattle, WA",5.20%,1109,32.8313,-117.1222,47.6211,-122.3244,San Diego,Seattle
2017/1/1,"San Diego, CA","Phoenix, AZ",3.90%,1109,32.8313,-117.1222,33.5722,-112.0892,San Diego,Phoenix
2017/1/1,"San Diego, CA","Las Vegas, NV",3.40%,1109,32.8313,-117.1222,36.2333,-115.2654,San Diego,Las Vegas
2017/1/1,"San Diego, CA","Portland, OR",3.00%,1109,32.8313,-117.1222,45.5371,-122.65,San Diego,Portland
2017/1/1,"San Diego, CA","Dallas, TX",2.00%,1109,32.8313,-117.1222,32.7935,-96.7667,San Diego,Dallas
2017/1/1,"San Diego, CA","Washington, DC",1.90%,1109,32.8313,-117.1222,38.9047,-77.0163,San Diego,Washington
2017/1/1,"San Diego, CA","Denver, CO",1.90%,1109,32.8313,-117.1222,39.762,-104.8758,San Diego,Denver
2017/1/1,"San Diego, CA","Austin, TX",1.80%,1109,32.8313,-117.1222,30.3005,-97.7522,San Diego,Austin
2017/1/1,"San Jose, CA","Sacramento, CA",22.50%,-15028,37.3012,-121.848,38.5677,-121.4685,San Jose,Sacramento
2017/1/1,"San Jose, CA","Seattle, WA",13.80%,-15028,37.3012,-121.848,47.6211,-122.3244,San Jose,Seattle
2017/1/1,"San Jose, CA","Los Angeles, CA",12.30%,-15028,37.3012,-121.848,34.1141,-118.4068,San Jose,Los Angeles
2017/1/1,"San Jose, CA","Portland, OR",5.90%,-15028,37.3012,-121.848,45.5371,-122.65,San Jose,Portland
2017/1/1,"San Jose, CA","San Diego, CA",4.10%,-15028,37.3012,-121.848,32.8313,-117.1222,San Jose,San Diego
2017/1/1,"San Jose, CA","Modesto, CA",2.80%,-15028,37.3012,-121.848,37.6375,-121.0028,San Jose,Modesto
2017/1/1,"San Jose, CA","Austin, TX",2.60%,-15028,37.3012,-121.848,30.3005,-97.7522,San Jose,Austin
2017/1/1,"San Jose, CA","Salinas, CA",2.30%,-15028,37.3012,-121.848,36.6883,-121.6317,San Jose,Salinas
2017/1/1,"San Jose, CA","Denver, CO",2.20%,-15028,37.3012,-121.848,39.762,-104.8758,San Jose,Denver
2017/1/1,"San Jose, CA","Chicago, IL",2.10%,-15028,37.3012,-121.848,41.8375,-87.6866,San Jose,Chicago
2017/1/1,"San Luis Obispo, CA","Los Angeles, CA",18.00%,393,35.2669,-120.669,34.1141,-118.4068,San Luis Obispo,Los Angeles
2017/1/1,"San Luis Obispo, CA","San Jose, CA",16.40%,393,35.2669,-120.669,37.3012,-121.848,San Luis Obispo,San Jose
2017/1/1,"San Luis Obispo, CA","Santa Maria, CA",8.60%,393,35.2669,-120.669,34.9333,-120.4431,San Luis Obispo,Santa Maria
2017/1/1,"San Luis Obispo, CA","Salinas, CA",7.40%,393,35.2669,-120.669,36.6883,-121.6317,San Luis Obispo,Salinas
2017/1/1,"San Luis Obispo, CA","Portland, OR",6.60%,393,35.2669,-120.669,45.5371,-122.65,San Luis Obispo,Portland
2017/1/1,"San Luis Obispo, CA","Sacramento, CA",6.30%,393,35.2669,-120.669,38.5677,-121.4685,San Luis Obispo,Sacramento
2017/1/1,"San Luis Obispo, CA","Seattle, WA",5.50%,393,35.2669,-120.669,47.6211,-122.3244,San Luis Obispo,Seattle
2017/1/1,"San Luis Obispo, CA","Las Vegas, NV",4.30%,393,35.2669,-120.669,36.2333,-115.2654,San Luis Obispo,Las Vegas
2017/1/1,"San Luis Obispo, CA","San Diego, CA",3.90%,393,35.2669,-120.669,32.8313,-117.1222,San Luis Obispo,San Diego
2017/1/1,"Seattle, WA","Portland, OR",13.80%,1203,47.6211,-122.3244,45.5371,-122.65,Seattle,Portland
2017/1/1,"Seattle, WA","Los Angeles, CA",11.20%,1203,47.6211,-122.3244,34.1141,-118.4068,Seattle,Los Angeles
2017/1/1,"Seattle, WA","Bellingham, WA",9.10%,1203,47.6211,-122.3244,48.7548,-122.469,Seattle,Bellingham
2017/1/1,"Seattle, WA","Phoenix, AZ",8.00%,1203,47.6211,-122.3244,33.5722,-112.0892,Seattle,Phoenix
2017/1/1,"Seattle, WA","San Jose, CA",4.60%,1203,47.6211,-122.3244,37.3012,-121.848,Seattle,San Jose
2017/1/1,"Seattle, WA","San Diego, CA",3.50%,1203,47.6211,-122.3244,32.8313,-117.1222,Seattle,San Diego
2017/1/1,"Seattle, WA","Las Vegas, NV",2.60%,1203,47.6211,-122.3244,36.2333,-115.2654,Seattle,Las Vegas
2017/1/1,"Seattle, WA","Dallas, TX",2.60%,1203,47.6211,-122.3244,32.7935,-96.7667,Seattle,Dallas
2017/1/1,"Seattle, WA","Chicago, IL",2.30%,1203,47.6211,-122.3244,41.8375,-87.6866,Seattle,Chicago
2017/1/1,"Seattle, WA","Austin, TX",2.20%,1203,47.6211,-122.3244,30.3005,-97.7522,Seattle,Austin
2017/1/1,"Tampa, FL","Orlando, FL",13.90%,878,27.9945,-82.4447,28.4773,-81.337,Tampa,Orlando
2017/1/1,"Tampa, FL","Miami, FL",13.70%,878,27.9945,-82.4447,25.784,-80.2101,Tampa,Miami
2017/1/1,"Tampa, FL","Atlanta, GA",8.90%,878,27.9945,-82.4447,33.7628,-84.422,Tampa,Atlanta
2017/1/1,"Tampa, FL","North Port, FL",6.70%,878,27.9945,-82.4447,27.0576,-82.1977,Tampa,North Port
2017/1/1,"Tampa, FL","Jacksonville, FL",6.20%,878,27.9945,-82.4447,30.3322,-81.6749,Tampa,Jacksonville
2017/1/1,"Tampa, FL","Chicago, IL",5.60%,878,27.9945,-82.4447,41.8375,-87.6866,Tampa,Chicago
2017/1/1,"Tampa, FL","Washington, DC",3.90%,878,27.9945,-82.4447,38.9047,-77.0163,Tampa,Washington
2017/1/1,"Tampa, FL","Seattle, WA",3.20%,878,27.9945,-82.4447,47.6211,-122.3244,Tampa,Seattle
2017/1/1,"Tampa, FL","Los Angeles, CA",2.50%,878,27.9945,-82.4447,34.1141,-118.4068,Tampa,Los Angeles
2017/1/1,"Tampa, FL","Charlotte, NC",2.50%,878,27.9945,-82.4447,35.2083,-80.8303,Tampa,Charlotte
2017/1/1,"Urban Honolulu, HI","Seattle, WA",20.70%,159,21.3294,-157.846,47.6211,-122.3244,Urban Honolulu,Seattle
2017/1/1,"Urban Honolulu, HI","Los Angeles, CA",10.60%,159,21.3294,-157.846,34.1141,-118.4068,Urban Honolulu,Los Angeles
2017/1/1,"Urban Honolulu, HI","Las Vegas, NV",9.60%,159,21.3294,-157.846,36.2333,-115.2654,Urban Honolulu,Las Vegas
2017/1/1,"Urban Honolulu, HI","Portland, OR",8.10%,159,21.3294,-157.846,45.5371,-122.65,Urban Honolulu,Portland
2017/1/1,"Urban Honolulu, HI","Washington, DC",7.60%,159,21.3294,-157.846,38.9047,-77.0163,Urban Honolulu,Washington
2017/1/1,"Urban Honolulu, HI","San Diego, CA",5.90%,159,21.3294,-157.846,32.8313,-117.1222,Urban Honolulu,San Diego
2017/1/1,"Urban Honolulu, HI","San Jose, CA",5.00%,159,21.3294,-157.846,37.3012,-121.848,Urban Honolulu,San Jose
2017/1/1,"Urban Honolulu, HI","Kahului, HI",5.00%,159,21.3294,-157.846,20.8715,-156.4603,Urban Honolulu,Kahului
2017/1/1,"Urban Honolulu, HI","Phoenix, AZ",3.30%,159,21.3294,-157.846,33.5722,-112.0892,Urban Honolulu,Phoenix
2017/1/1,"Urban Honolulu, HI","Boston, MA",1.70%,159,21.3294,-157.846,42.3188,-71.0852,Urban Honolulu,Boston
2017/1/1,"Virginia Beach, VA","Washington, DC",28.10%,31,36.7335,-76.0435,38.9047,-77.0163,Virginia Beach,Washington
2017/1/1,"Virginia Beach, VA","Richmond, VA",8.40%,31,36.7335,-76.0435,37.5295,-77.4756,Virginia Beach,Richmond
2017/1/1,"Virginia Beach, VA","Seattle, WA",5.00%,31,36.7335,-76.0435,47.6211,-122.3244,Virginia Beach,Seattle
2017/1/1,"Virginia Beach, VA","San Diego, CA",4.60%,31,36.7335,-76.0435,32.8313,-117.1222,Virginia Beach,San Diego
2017/1/1,"Virginia Beach, VA","Los Angeles, CA",3.60%,31,36.7335,-76.0435,34.1141,-118.4068,Virginia Beach,Los Angeles
2017/1/1,"Virginia Beach, VA","Atlanta, GA",3.50%,31,36.7335,-76.0435,33.7628,-84.422,Virginia Beach,Atlanta
2017/1/1,"Virginia Beach, VA","Tampa, FL",2.80%,31,36.7335,-76.0435,27.9945,-82.4447,Virginia Beach,Tampa
2017/1/1,"Virginia Beach, VA","Charlotte, NC",2.80%,31,36.7335,-76.0435,35.2083,-80.8303,Virginia Beach,Charlotte
2017/1/1,"Virginia Beach, VA","Chicago, IL",2.50%,31,36.7335,-76.0435,41.8375,-87.6866,Virginia Beach,Chicago
2017/1/1,"Virginia Beach, VA","Miami, FL",2.50%,31,36.7335,-76.0435,25.784,-80.2101,Virginia Beach,Miami
2017/1/1,"Washington, DC","Philadelphia, PA",6.00%,-3999,38.9047,-77.0163,40.0077,-75.1339,Washington,Philadelphia
2017/1/1,"Washington, DC","Los Angeles, CA",5.70%,-3999,38.9047,-77.0163,34.1141,-118.4068,Washington,Los Angeles
2017/1/1,"Washington, DC","Miami, FL",5.50%,-3999,38.9047,-77.0163,25.784,-80.2101,Washington,Miami
2017/1/1,"Washington, DC","Atlanta, GA",4.60%,-3999,38.9047,-77.0163,33.7628,-84.422,Washington,Atlanta
2017/1/1,"Washington, DC","Richmond, VA",4.50%,-3999,38.9047,-77.0163,37.5295,-77.4756,Washington,Richmond
2017/1/1,"Washington, DC","Boston, MA",4.00%,-3999,38.9047,-77.0163,42.3188,-71.0852,Washington,Boston
2017/1/1,"Washington, DC","Seattle, WA",3.90%,-3999,38.9047,-77.0163,47.6211,-122.3244,Washington,Seattle
2017/1/1,"Washington, DC","New York, NY",3.70%,-3999,38.9047,-77.0163,40.6943,-73.9249,Washington,New York
2017/1/1,"Washington, DC","Tampa, FL",3.70%,-3999,38.9047,-77.0163,27.9945,-82.4447,Washington,Tampa
2017/1/1,"Washington, DC","San Jose, CA",3.60%,-3999,38.9047,-77.0163,37.3012,-121.848,Washington,San Jose
2017/4/1,"Albany, NY","Boston, MA",14.20%,45,42.6664,-73.7987,42.3188,-71.0852,Albany,Boston
2017/4/1,"Albany, NY","Washington, DC",11.70%,45,42.6664,-73.7987,38.9047,-77.0163,Albany,Washington
2017/4/1,"Albany, NY","New York, NY",10.00%,45,42.6664,-73.7987,40.6943,-73.9249,Albany,New York
2017/4/1,"Albany, NY","Seattle, WA",5.00%,45,42.6664,-73.7987,47.6211,-122.3244,Albany,Seattle
2017/4/1,"Albany, NY","San Jose, CA",5.00%,45,42.6664,-73.7987,37.3012,-121.848,Albany,San Jose
2017/4/1,"Albany, NY","Los Angeles, CA",5.00%,45,42.6664,-73.7987,34.1141,-118.4068,Albany,Los Angeles
2017/4/1,"Albuquerque, NM","Seattle, WA",13.00%,251,35.1054,-106.6465,47.6211,-122.3244,Albuquerque,Seattle
2017/4/1,"Albuquerque, NM","Los Angeles, CA",11.20%,251,35.1054,-106.6465,34.1141,-118.4068,Albuquerque,Los Angeles
2017/4/1,"Albuquerque, NM","Portland, OR",8.10%,251,35.1054,-106.6465,45.5371,-122.65,Albuquerque,Portland
2017/4/1,"Albuquerque, NM","Denver, CO",7.50%,251,35.1054,-106.6465,39.762,-104.8758,Albuquerque,Denver
2017/4/1,"Albuquerque, NM","Washington, DC",7.10%,251,35.1054,-106.6465,38.9047,-77.0163,Albuquerque,Washington
2017/4/1,"Albuquerque, NM","San Jose, CA",6.20%,251,35.1054,-106.6465,37.3012,-121.848,Albuquerque,San Jose
2017/4/1,"Albuquerque, NM","San Diego, CA",6.20%,251,35.1054,-106.6465,32.8313,-117.1222,Albuquerque,San Diego
2017/4/1,"Albuquerque, NM","Chicago, IL",4.00%,251,35.1054,-106.6465,41.8375,-87.6866,Albuquerque,Chicago
2017/4/1,"Albuquerque, NM","Dallas, TX",3.40%,251,35.1054,-106.6465,32.7935,-96.7667,Albuquerque,Dallas
2017/4/1,"Albuquerque, NM","Phoenix, AZ",3.10%,251,35.1054,-106.6465,33.5722,-112.0892,Albuquerque,Phoenix
2017/4/1,"Atlanta, GA","Los Angeles, CA",9.70%,2767,33.7628,-84.422,34.1141,-118.4068,Atlanta,Los Angeles
2017/4/1,"Atlanta, GA","Washington, DC",7.60%,2767,33.7628,-84.422,38.9047,-77.0163,Atlanta,Washington
2017/4/1,"Atlanta, GA","Chicago, IL",6.30%,2767,33.7628,-84.422,41.8375,-87.6866,Atlanta,Chicago
2017/4/1,"Atlanta, GA","Miami, FL",5.90%,2767,33.7628,-84.422,25.784,-80.2101,Atlanta,Miami
2017/4/1,"Atlanta, GA","Seattle, WA",5.80%,2767,33.7628,-84.422,47.6211,-122.3244,Atlanta,Seattle
2017/4/1,"Atlanta, GA","Dallas, TX",4.00%,2767,33.7628,-84.422,32.7935,-96.7667,Atlanta,Dallas
2017/4/1,"Atlanta, GA","Tampa, FL",3.90%,2767,33.7628,-84.422,27.9945,-82.4447,Atlanta,Tampa
2017/4/1,"Atlanta, GA","Boston, MA",3.10%,2767,33.7628,-84.422,42.3188,-71.0852,Atlanta,Boston
2017/4/1,"Atlanta, GA","Denver, CO",3.10%,2767,33.7628,-84.422,39.762,-104.8758,Atlanta,Denver
2017/4/1,"Atlanta, GA","San Jose, CA",3.00%,2767,33.7628,-84.422,37.3012,-121.848,Atlanta,San Jose
2017/4/1,"Austin, TX","Dallas, TX",12.00%,1655,30.3005,-97.7522,32.7935,-96.7667,Austin,Dallas
2017/4/1,"Austin, TX","San Antonio, TX",11.70%,1655,30.3005,-97.7522,29.4632,-98.5238,Austin,San Antonio
2017/4/1,"Austin, TX","Houston, TX",7.20%,1655,30.3005,-97.7522,29.786,-95.3885,Austin,Houston
2017/4/1,"Austin, TX","Los Angeles, CA",6.90%,1655,30.3005,-97.7522,34.1141,-118.4068,Austin,Los Angeles
2017/4/1,"Austin, TX","San Jose, CA",5.80%,1655,30.3005,-97.7522,37.3012,-121.848,Austin,San Jose
